Date,Open,High,Low,Close,Volume,Adj Close
2001-12-21,118.50,119.35,117.90,119.20,4210000,46.05
2001-12-20,119.70,119.75,118.15,118.48,3302000,45.77
2001-12-19,118.40,119.88,118.05,119.80,2367200,46.28
2001-12-18,117.50,119.92,117.50,119.50,3605600,46.16
2001-12-17,115.30,118.30,115.30,117.30,3464400,45.31
2001-12-14,115.03,115.97,113.95,115.80,2744200,44.74
2001-12-13,115.75,115.85,114.75,115.04,2617400,44.44
2001-12-12,115.87,116.50,115.12,116.00,3045600,44.81
2001-12-11,116.30,116.67,115.25,115.84,2426600,44.75
2001-12-10,117.76,117.99,115.10,115.59,3076000,44.65
2001-12-07,118.30,118.79,117.38,118.30,2409200,45.70
2001-12-06,118.20,119.66,118.00,118.83,2181200,45.91
2001-12-05,117.00,119.48,117.00,118.86,3158000,45.92
2001-12-04,114.50,116.59,114.04,116.43,2541200,44.98
2001-12-03,114.40,114.40,112.70,113.87,2315200,43.99
2001-11-30,115.20,115.61,114.55,114.58,2455800,44.26
2001-11-29,114.59,115.77,114.15,115.23,2707600,44.51
2001-11-28,115.25,115.84,114.27,114.59,2895800,44.27
2001-11-27,116.80,116.89,115.30,116.23,2774200,44.90
2001-11-26,117.24,117.25,116.04,116.95,2420000,45.18
2001-11-23,115.55,117.47,115.43,117.25,1178800,45.30
2001-11-21,116.14,116.30,114.85,115.35,2526400,44.56
2001-11-20,115.35,116.99,115.35,116.15,3083600,44.87
2001-11-19,115.75,117.69,115.31,116.72,3208200,44.86
2001-11-16,115.75,116.50,114.00,115.00,4258600,44.20
2001-11-15,114.86,115.98,114.31,114.62,2882000,44.05
2001-11-14,114.98,115.85,113.51,114.86,3650800,44.14
2001-11-13,111.55,113.95,111.50,113.41,3097200,43.59
2001-11-12,111.02,112.21,109.70,110.95,3910000,42.64
2001-11-09,111.15,112.48,110.64,111.54,2595200,42.87
2001-11-08,110.50,113.05,110.50,111.40,3475200,42.81
2001-11-07,109.38,112.19,109.29,110.45,3299000,42.45
2001-11-06,110.50,110.50,107.58,109.38,6284600,42.04
2001-11-05,109.90,111.18,109.70,110.50,3513400,42.47
2001-11-02,106.48,109.30,106.01,108.20,3054600,41.58
2001-11-01,104.63,106.57,103.40,106.27,3289200,40.84
2001-10-31,106.40,106.99,104.33,104.38,3176400,40.12
2001-10-30,106.30,106.39,104.00,105.36,4158000,40.49
2001-10-29,108.60,109.25,106.27,106.53,4189600,40.94
2001-10-26,108.60,110.00,107.60,109.83,2491400,42.21
2001-10-25,106.55,108.89,106.02,108.70,3485800,41.78
2001-10-24,106.80,107.24,106.00,106.70,3121200,41.01
2001-10-23,107.99,107.99,105.85,106.40,4075000,40.89
2001-10-22,101.00,108.00,101.00,107.39,6962200,41.27
2001-10-19,102.43,102.79,101.16,102.17,4515800,39.27
2001-10-18,103.16,103.90,101.40,102.95,4013800,39.57
2001-10-17,107.30,107.60,102.98,103.16,4404600,39.65
2001-10-16,105.81,106.77,104.90,106.20,3437600,40.82
2001-10-15,103.69,106.00,103.62,105.81,2792800,40.67
2001-10-12,105.45,106.50,103.84,104.49,4195200,40.16
2001-10-11,103.40,107.00,103.29,106.14,6248400,40.79
2001-10-10,98.58,102.90,98.00,101.84,4500200,39.14
2001-10-09,98.46,99.80,97.45,98.44,2936400,37.83
2001-10-08,99.40,99.75,97.70,98.45,3651000,37.84
2001-10-05,99.40,100.00,97.64,99.74,3257200,38.33
2001-10-04,99.59,100.50,98.80,99.64,4342600,38.29
2001-10-03,96.90,99.80,96.10,99.59,4597800,38.28
2001-10-02,96.86,97.70,96.30,97.21,4148000,37.36
2001-10-01,98.00,98.13,95.20,96.86,5230600,37.23
2001-09-28,98.00,98.77,96.80,98.40,4894000,37.82
2001-09-27,93.38,96.50,91.70,96.31,4472800,37.01
2001-09-26,93.50,93.94,92.66,93.38,4282800,35.89
2001-09-25,91.00,94.00,90.51,93.13,5168800,35.79
2001-09-24,86.98,92.48,86.98,91.67,6966000,35.23
2001-09-21,90.33,92.00,85.86,86.98,12220600,33.43
2001-09-20,92.45,92.80,89.50,90.32,6416200,34.71
2001-09-19,94.50,95.30,88.50,92.45,6716200,35.53
2001-09-18,95.50,97.20,93.35,94.14,6034800,36.18
2001-09-17,101.57,101.58,94.42,95.45,7105000,36.68
2001-09-10,100.78,103.90,100.41,102.20,5046200,39.28
2001-09-07,102.81,103.30,100.77,100.78,4707600,38.73
2001-09-06,105.00,105.17,103.00,103.90,3272000,39.93
2001-09-05,105.04,106.30,103.46,105.00,4040600,40.35
2001-09-04,104.10,107.59,104.05,104.55,4309400,40.18
2001-08-31,104.45,105.75,103.60,104.10,2352200,40.01
2001-08-30,106.08,107.65,103.10,104.20,3987600,40.05
2001-08-29,109.40,110.00,106.21,106.75,3602200,41.03
2001-08-28,110.05,110.20,108.40,109.30,2438800,42.01
2001-08-27,111.48,111.52,110.40,110.55,1800600,42.49
2001-08-24,108.45,111.82,107.51,110.61,2782400,42.51
2001-08-23,109.82,109.82,108.00,108.35,2964800,41.64
2001-08-22,108.50,110.35,107.05,109.81,4081000,42.20
2001-08-21,109.24,111.50,107.55,107.75,3683600,41.18
2001-08-20,108.68,109.48,107.73,108.60,2216400,41.51
2001-08-17,110.90,110.90,108.47,108.68,4144400,41.54
2001-08-16,110.00,110.00,107.50,109.02,3492400,41.67
2001-08-15,109.35,111.50,108.75,109.65,2851600,41.91
2001-08-14,110.26,110.95,108.68,109.10,2318600,41.70
2001-08-13,109.25,110.62,108.92,110.50,2225800,42.23
2001-08-10,107.75,109.98,107.32,109.85,3292200,41.98
2001-08-09,107.67,108.40,106.60,107.52,3115400,41.09
2001-08-08,110.85,111.27,107.60,108.19,2580200,41.35
2001-08-07,109.80,110.88,109.52,110.85,2257000,42.37
2001-08-06,111.10,111.55,109.20,109.37,1872200,41.80
2001-08-03,111.54,112.00,109.99,111.73,2241200,42.70
2001-08-02,111.65,112.50,111.15,111.29,2204000,42.53
2001-08-01,111.50,112.50,110.51,111.00,3209200,42.42
2001-07-31,110.15,112.68,109.84,111.88,3270200,42.76
2001-07-30,111.49,112.00,109.00,109.25,2091400,41.75
2001-07-27,111.46,112.19,110.75,111.48,2186200,42.61
2001-07-26,110.40,111.90,108.68,111.46,3007400,42.60
2001-07-25,107.31,110.50,107.29,110.36,3752200,42.18
2001-07-24,111.50,111.50,106.78,107.06,5238200,40.92
2001-07-23,114.25,114.60,111.00,111.32,2763200,42.55
2001-07-20,114.65,114.65,112.21,113.00,3592600,43.19
2001-07-19,114.74,116.00,113.13,114.65,4547400,43.82
2001-07-18,112.86,113.75,112.00,113.75,3767200,43.47
2001-07-17,110.05,113.99,110.05,112.86,4070400,43.13
2001-07-16,111.35,112.48,110.05,110.05,3138800,42.06
2001-07-13,113.00,113.50,111.40,112.23,2790400,42.89
2001-07-12,112.00,114.00,111.65,113.53,3116000,43.39
2001-07-11,111.10,112.48,110.00,111.74,3926200,42.71
2001-07-10,114.60,115.40,111.50,111.65,3834200,42.67
2001-07-09,114.00,114.99,112.75,114.85,3938200,43.89
2001-07-06,115.90,116.19,113.70,114.60,3345600,43.80
2001-07-05,116.15,117.23,115.35,116.44,2476000,44.50
2001-07-03,116.02,117.50,115.51,116.83,2464200,44.65
2001-07-02,109.25,117.40,109.25,117.26,11605600,44.82
2001-06-29,115.86,117.60,114.10,114.10,4077400,43.61
2001-06-28,115.85,117.95,115.55,115.86,2937800,44.28
2001-06-27,115.90,116.90,114.00,114.30,3741000,43.68
2001-06-26,115.00,116.66,114.65,115.00,4600200,43.95
2001-06-25,117.00,118.68,115.69,115.69,3780800,44.22
2001-06-22,116.85,117.98,116.50,116.78,2918400,44.63
2001-06-21,117.70,118.59,115.50,116.34,7828600,44.46
2001-06-20,120.36,120.36,117.01,118.60,6549400,45.33
2001-06-19,122.23,123.00,120.25,120.36,3400400,46.00
2001-06-18,121.00,123.63,121.00,122.23,3260600,46.71
2001-06-15,120.95,122.75,119.75,120.88,5069200,46.20
2001-06-14,121.94,122.40,120.13,120.76,2752800,46.15
2001-06-13,122.40,124.00,121.71,121.95,2817000,46.61
2001-06-12,120.34,122.43,119.90,122.08,4083600,46.66
2001-06-11,120.15,120.87,119.05,120.34,1700200,45.99
2001-06-08,121.50,121.50,119.85,120.11,1930800,45.90
2001-06-07,121.45,123.09,120.90,121.80,2293800,46.55
2001-06-06,121.95,122.00,120.86,121.59,3007600,46.47
2001-06-05,120.20,121.88,119.08,121.50,3104800,46.44
2001-06-04,119.05,121.05,118.53,120.00,2398000,45.86
2001-06-01,118.05,119.80,115.84,119.41,4273800,45.64
2001-05-31,117.36,119.40,117.36,118.58,3122800,45.32
2001-05-30,118.75,119.50,116.71,117.35,3375000,44.85
2001-05-29,119.00,120.73,118.00,119.75,3110800,45.77
2001-05-25,119.25,120.10,118.77,118.77,2095000,45.39
2001-05-24,120.88,121.49,118.01,118.98,5119800,45.47
2001-05-23,120.60,121.09,120.11,120.64,2805600,46.11
2001-05-22,123.30,123.41,120.52,121.00,4311600,46.24
2001-05-21,123.10,123.85,122.26,123.09,2800000,47.04
2001-05-18,123.83,124.40,122.00,123.05,3933200,47.03
2001-05-17,125.01,127.00,122.70,123.71,8058800,47.28
2001-05-16,118.10,125.55,117.55,125.50,7170600,47.96
2001-05-15,118.30,119.75,117.81,118.15,2843200,44.93
2001-05-14,117.38,118.40,117.25,118.30,1640800,44.98
2001-05-11,118.04,118.75,116.45,117.38,2259800,44.63
2001-05-10,117.35,118.96,117.30,118.04,2344000,44.88
2001-05-09,116.36,118.10,116.30,116.93,2607800,44.46
2001-05-08,117.88,118.65,115.77,116.36,3610000,44.25
2001-05-07,119.25,120.70,117.55,117.90,2934200,44.83
2001-05-04,116.75,120.00,116.10,119.99,4185400,45.63
2001-05-03,116.75,118.80,115.35,117.75,4016800,44.77
2001-05-02,118.50,118.50,115.68,116.55,4315800,44.32
2001-05-01,119.01,119.01,116.38,117.51,3515800,44.68
2001-04-30,118.97,121.92,118.35,119.01,5043400,45.25
2001-04-27,117.50,119.65,117.30,118.98,3171000,45.24
2001-04-26,117.34,118.68,115.50,117.83,2607000,44.80
2001-04-25,116.11,117.40,114.56,117.03,3360200,44.50
2001-04-24,116.20,119.68,115.52,116.11,6300200,44.15
2001-04-23,112.60,116.69,111.02,116.30,5980200,44.22
2001-04-20,114.52,115.10,112.15,112.50,4346000,42.78
2001-04-19,115.75,116.50,114.03,116.50,3849400,44.30
2001-04-18,110.60,117.25,108.90,116.00,6839600,44.11
2001-04-17,109.48,110.65,108.20,108.90,3664400,41.41
2001-04-16,107.72,110.71,107.72,110.48,4091600,42.01
2001-04-12,106.00,108.24,105.40,107.73,3257600,40.96
2001-04-11,111.00,111.20,106.25,106.81,4574400,40.61
2001-04-10,105.50,111.80,105.25,108.57,7774400,41.28
2001-04-09,103.80,105.20,103.06,104.58,3954400,39.77
2001-04-06,102.35,102.90,100.77,102.00,3722600,38.79
2001-04-05,101.00,103.85,100.98,103.23,5920400,39.25
2001-04-04,99.90,102.00,97.16,98.62,8049800,37.50
2001-04-03,101.35,102.00,98.51,99.91,6518000,37.99
2001-04-02,103.60,106.10,101.50,102.05,4640600,38.80
2001-03-30,103.05,105.25,102.05,103.90,3696200,39.51
2001-03-29,104.02,104.02,100.55,102.80,4987000,39.09
2001-03-28,103.65,104.95,102.46,104.83,4470600,39.86
2001-03-27,104.00,106.30,102.76,105.41,6526400,40.08
2001-03-26,101.50,106.50,101.50,104.03,5447400,39.56
2001-03-23,102.25,103.45,99.50,101.75,7820400,38.69
2001-03-22,101.00,103.50,98.50,101.81,13475400,38.71
2001-03-21,105.23,105.80,102.02,103.63,8985600,39.40
2001-03-20,107.98,109.50,105.23,105.24,5505000,40.02
2001-03-19,106.01,108.65,105.23,107.98,4714400,41.06
2001-03-16,110.30,110.30,105.50,106.01,6756800,40.31
2001-03-15,109.40,109.92,108.00,109.24,4221600,41.54
2001-03-14,105.00,110.00,104.51,107.51,11314000,40.88
2001-03-13,112.90,112.90,106.50,107.70,9926000,40.95
2001-03-12,116.00,116.80,111.00,111.80,5499600,42.51
2001-03-09,116.90,119.75,115.05,116.41,6008200,44.26
2001-03-08,113.90,117.50,113.26,117.19,4856800,44.56
2001-03-07,112.30,113.23,112.16,112.93,2920800,42.94
2001-03-06,113.50,113.50,111.88,112.25,3172200,42.68
2001-03-05,112.20,113.10,111.45,112.20,2659000,42.66
2001-03-02,109.55,112.98,108.52,111.33,5335400,42.33
2001-03-01,112.75,112.94,109.30,109.60,5021800,41.68
2001-02-28,113.01,114.07,112.03,112.75,4183200,42.87
2001-02-27,112.30,113.48,110.70,113.00,3815800,42.97
2001-02-26,111.00,111.90,110.07,111.35,3368000,42.34
2001-02-23,110.95,111.40,109.87,110.40,5620400,41.98
2001-02-22,112.35,112.50,108.63,110.25,4349600,41.92
2001-02-21,113.00,114.24,111.25,111.26,3193800,42.31
2001-02-20,113.23,114.74,113.15,113.84,3459400,43.06
2001-02-16,114.75,114.95,111.47,113.22,3509600,42.82
2001-02-15,110.85,114.90,110.05,114.75,2804200,43.40
2001-02-14,114.14,114.14,109.01,110.97,4208000,41.97
2001-02-13,112.48,115.40,112.20,114.14,3377200,43.17
2001-02-12,110.48,112.48,110.38,112.48,2721800,42.54
2001-02-09,112.30,112.31,110.44,110.66,1741800,41.86
2001-02-08,112.87,112.95,111.19,112.05,2102400,42.38
2001-02-07,111.10,114.15,111.10,111.88,2803600,42.32
2001-02-06,111.10,113.25,110.22,111.66,3080600,42.23
2001-02-05,108.30,111.64,108.30,109.77,3290600,41.52
2001-02-02,110.80,111.70,107.60,108.73,3324200,41.13
2001-02-01,110.90,113.49,109.51,111.55,3784600,42.19
2001-01-31,111.41,112.90,110.41,110.65,4077800,41.85
2001-01-30,106.75,112.00,106.45,111.40,4625200,42.14
2001-01-29,107.31,107.80,105.87,107.29,3075400,40.58
2001-01-26,109.56,110.56,106.87,107.31,2956000,40.59
2001-01-25,107.00,109.81,104.06,109.50,4224000,41.42
2001-01-24,109.50,110.62,105.75,107.12,3703000,40.52
2001-01-23,108.87,111.69,108.44,111.00,3528800,41.98
2001-01-22,106.56,109.00,105.44,108.87,4052400,41.18
2001-01-19,108.94,108.94,106.19,106.75,4061600,40.38
2001-01-18,110.00,110.00,107.75,109.00,5365800,41.23
2001-01-17,106.50,110.00,105.87,110.00,11552200,41.61
2001-01-16,110.62,113.50,110.06,113.50,4247400,42.93
2001-01-12,112.12,112.19,108.50,109.69,3655800,41.49
2001-01-11,112.37,113.94,109.56,112.12,4190600,42.41
2001-01-10,110.62,112.50,109.00,112.31,4344400,42.48
2001-01-09,114.94,115.19,112.12,113.44,3962800,42.91
2001-01-08,113.00,115.37,109.56,115.25,5486600,43.59
2001-01-05,117.00,117.00,110.56,114.56,8367000,43.33
2001-01-04,117.87,119.50,115.56,119.00,4060400,45.01
2001-01-03,118.00,119.87,116.37,117.81,4754400,44.56
2001-01-02,118.12,121.50,117.50,119.19,4651200,45.08
2000-12-29,121.94,122.94,119.62,120.50,2754200,45.58
2000-12-28,118.50,122.94,116.25,121.94,4287200,46.12
2000-12-27,115.87,119.37,114.37,119.19,2565600,45.08
2000-12-26,113.37,115.00,112.19,115.00,1999600,43.50
2000-12-22,112.44,113.44,110.87,112.75,3660000,42.65
2000-12-21,111.50,113.94,109.50,112.69,4810600,42.62
2000-12-20,110.25,113.69,110.25,112.94,3838800,42.72
2000-12-19,114.62,116.00,112.62,113.75,4642000,43.03
2000-12-18,113.87,114.94,113.12,114.62,4021800,43.35
2000-12-15,113.25,113.75,111.25,112.19,5946400,42.44
2000-12-14,113.06,114.37,110.19,111.00,4081200,41.98
2000-12-13,114.00,115.00,112.50,113.81,2852600,43.05
2000-12-12,114.37,114.75,113.62,113.87,4116400,43.07
2000-12-11,115.81,116.31,114.50,115.25,3296600,43.59
2000-12-08,114.87,117.19,113.56,116.94,6358600,44.23
2000-12-07,114.31,114.81,112.50,114.69,7502400,43.38
2000-12-06,115.44,116.75,114.56,115.12,12515200,43.54
2000-12-05,107.25,119.00,107.25,116.62,29116000,44.11
2000-12-04,99.87,106.62,99.44,105.00,12211000,39.72
2000-12-01,99.25,100.31,99.25,99.62,2528600,37.68
2000-11-30,100.12,100.25,98.37,99.87,2936400,37.78
2000-11-29,99.12,100.12,99.06,100.12,2641200,37.87
2000-11-28,98.50,101.25,98.12,98.87,3735800,37.40
2000-11-27,96.06,100.00,95.12,99.25,4653800,37.54
2000-11-24,95.81,96.06,95.12,95.81,990800,36.24
2000-11-22,95.06,97.00,95.06,95.81,2156600,36.24
2000-11-21,94.25,95.87,94.25,95.69,2340400,36.19
2000-11-20,96.44,96.69,94.25,94.62,3055400,35.57
2000-11-17,96.00,97.00,95.19,96.00,3314400,36.09
2000-11-16,97.25,97.37,93.69,95.31,3067600,35.83
2000-11-15,94.06,96.69,94.06,95.37,2950600,35.85
2000-11-14,94.06,95.44,92.75,95.00,2655000,35.71
2000-11-13,94.12,95.75,94.06,94.81,2245400,35.64
2000-11-10,97.62,98.44,94.62,95.00,1960000,35.71
2000-11-09,96.37,98.50,95.12,97.37,2205800,36.60
2000-11-08,97.56,99.75,95.75,97.31,2876400,36.58
2000-11-07,98.25,98.25,96.00,96.94,1812200,36.44
2000-11-06,94.75,98.25,94.25,97.37,3368000,36.60
2000-11-03,94.69,95.06,93.81,94.87,2503000,35.66
2000-11-02,95.19,95.94,94.44,94.94,2785800,35.69
2000-11-01,96.25,97.94,94.81,95.12,2673200,35.76
2000-10-31,94.25,96.75,92.56,96.62,4168000,36.32
2000-10-30,93.25,95.75,92.06,95.00,2955200,35.71
2000-10-27,92.31,93.50,90.62,93.50,2140800,35.15
2000-10-26,89.94,93.12,89.81,92.19,2265000,34.66
2000-10-25,89.25,90.19,89.06,90.12,2882400,33.88
2000-10-24,90.87,92.00,89.56,90.06,2279400,33.86
2000-10-23,92.00,94.00,88.50,89.81,5694200,33.76
2000-10-20,88.00,88.87,83.94,87.25,10243000,32.80
2000-10-19,91.25,91.25,88.44,89.00,4775400,33.46
2000-10-18,90.25,91.37,90.25,91.12,4213400,34.25
2000-10-17,92.50,93.37,90.94,91.12,4001600,34.25
2000-10-16,91.62,94.87,91.62,92.19,2857000,34.66
2000-10-13,90.62,91.31,90.62,91.00,6227800,34.21
2000-10-12,93.12,93.19,90.50,90.87,4886800,34.16
2000-10-11,94.50,95.44,93.06,93.25,2367200,35.05
2000-10-10,92.19,94.87,92.19,93.12,2328800,35.01
2000-10-09,92.31,94.31,91.75,91.75,1789600,34.49
2000-10-06,93.75,94.75,92.19,92.19,2792000,34.66
2000-10-05,95.00,95.00,93.06,93.25,2555200,35.05
2000-10-04,93.31,96.00,93.31,95.50,4045800,35.90
2000-10-03,91.50,94.94,91.50,94.00,2911600,35.34
2000-10-02,91.94,92.69,90.81,91.69,2493400,34.47
2000-09-29,91.37,93.37,91.00,91.12,3258200,34.25
2000-09-28,90.19,93.44,90.06,91.62,3306000,34.44
2000-09-27,89.94,91.25,89.19,89.94,5071600,33.81
2000-09-26,90.00,91.00,88.44,89.87,5865800,33.78
2000-09-25,88.00,90.06,87.75,90.00,4293800,33.83
2000-09-22,87.50,89.50,86.25,88.25,5092400,33.18
2000-09-21,84.62,87.81,84.50,86.44,5820200,32.49
2000-09-20,83.75,84.69,80.50,81.75,4520000,30.73
2000-09-19,84.19,84.69,83.06,83.87,3305400,31.53
2000-09-18,84.37,84.62,82.00,83.19,4220200,31.27
2000-09-15,86.25,86.25,84.12,85.12,4802000,32.00
2000-09-14,86.25,86.44,84.12,85.00,3947600,31.95
2000-09-13,88.62,89.94,86.19,86.50,2644000,32.52
2000-09-12,88.44,89.69,88.00,88.06,2537400,33.10
2000-09-11,90.50,90.56,88.37,88.94,2630800,33.43
2000-09-08,90.25,91.37,89.00,89.94,3726800,33.81
2000-09-07,93.00,93.25,91.62,91.62,3829800,34.44
2000-09-06,93.56,95.94,93.50,94.12,2737800,35.38
2000-09-05,92.44,92.87,91.56,92.25,2271600,34.68
2000-09-01,93.94,94.56,92.50,92.50,3204400,34.77
2000-08-31,93.19,95.56,93.00,93.02,2093200,34.97
2000-08-30,94.62,95.12,93.25,93.37,1784400,35.10
2000-08-29,95.37,95.62,94.62,94.62,1900600,35.57
2000-08-28,96.00,97.44,95.12,95.12,1608000,35.76
2000-08-25,95.06,95.75,95.06,95.75,1572800,35.99
2000-08-24,95.69,95.87,94.50,94.81,1656600,35.64
2000-08-23,96.19,96.81,95.31,95.94,1747200,36.07
2000-08-22,94.87,97.00,94.75,96.31,1498800,35.99
2000-08-21,95.37,95.81,94.56,94.94,1057200,35.48
2000-08-18,95.50,95.50,94.75,95.12,1513000,35.54
2000-08-17,94.81,95.62,94.31,95.25,1728200,35.59
2000-08-16,95.00,95.00,94.00,94.56,1871000,35.33
2000-08-15,95.81,95.87,94.25,94.87,1630800,35.45
2000-08-14,96.25,96.25,93.81,95.69,2292200,35.76
2000-08-11,94.94,97.44,94.94,96.75,3663800,36.15
2000-08-10,92.94,95.50,92.94,94.87,3862000,35.45
2000-08-09,92.25,93.44,91.62,92.50,3140600,34.56
2000-08-08,90.94,92.19,90.19,91.37,2862400,34.14
2000-08-07,90.00,90.94,90.00,90.87,1593400,33.95
2000-08-04,89.94,90.69,89.62,90.00,2032800,33.63
2000-08-03,90.69,90.94,89.94,89.94,2093400,33.61
2000-08-02,89.56,90.62,88.87,90.25,2003400,33.72
2000-08-01,90.50,91.19,89.25,89.37,2711400,33.39
2000-07-31,90.94,91.31,90.06,90.06,2240400,33.65
2000-07-28,89.25,91.62,88.87,91.00,2395000,34.00
2000-07-27,89.75,90.37,88.56,89.00,2069400,33.26
2000-07-26,88.94,91.44,88.56,88.56,3960400,33.09
2000-07-25,88.50,89.69,88.19,88.31,2013800,33.00
2000-07-24,86.00,90.37,86.00,89.06,2589800,33.28
2000-07-21,86.31,86.37,85.31,86.37,1425800,32.27
2000-07-20,86.75,86.87,86.00,86.50,2226600,32.32
2000-07-19,89.00,89.06,86.25,86.50,3098800,32.32
2000-07-18,87.12,88.56,87.06,88.00,1502000,32.88
2000-07-17,87.00,87.50,86.19,87.25,1871400,32.60
2000-07-14,89.31,89.31,86.62,87.87,2259000,32.83
2000-07-13,90.87,90.87,89.50,89.56,1662400,33.47
2000-07-12,90.25,90.56,89.06,90.06,3123000,33.65
2000-07-11,87.19,89.94,86.75,88.94,3193600,33.23
2000-07-10,85.25,87.62,85.12,87.19,2613800,32.58
2000-07-07,86.62,87.75,86.00,86.12,2649200,32.18
2000-07-06,87.44,88.12,86.50,86.56,2555800,32.34
2000-07-05,85.94,89.37,84.87,88.50,3385400,33.07
2000-07-03,83.00,84.37,83.00,84.06,1629400,31.41
2000-06-30,85.31,86.00,82.48,83.00,3603600,31.01
2000-06-29,84.50,86.81,84.19,85.56,2552800,31.97
2000-06-28,86.69,86.87,85.44,86.08,2110400,32.16
2000-06-27,86.50,87.87,86.19,86.62,3072800,32.37
2000-06-26,84.37,85.94,84.31,85.50,2224800,31.95
2000-06-23,84.87,84.87,84.06,84.44,1579600,31.55
2000-06-22,86.31,87.75,84.94,86.06,2798200,32.16
2000-06-21,84.50,86.50,84.06,86.25,3272600,32.23
2000-06-20,83.62,85.00,81.06,82.19,2799400,30.71
2000-06-19,84.87,85.50,82.94,83.50,2423400,31.20
2000-06-16,86.44,86.44,84.44,84.44,3842800,31.55
2000-06-15,84.31,87.37,84.25,86.44,4171400,32.30
2000-06-14,84.00,84.94,83.50,84.19,2748600,31.46
2000-06-13,81.62,83.31,81.62,81.87,2151200,30.59
2000-06-12,82.00,83.81,81.87,81.97,2021400,30.63
2000-06-09,81.94,82.19,81.19,81.94,2146200,30.62
2000-06-08,81.94,82.00,80.44,81.75,2483200,30.55
2000-06-07,82.31,83.19,81.50,81.75,3176600,30.55
2000-06-06,85.00,85.00,82.06,82.31,3139200,30.76
2000-06-05,84.62,85.06,84.12,85.06,2704600,31.78
2000-06-02,86.50,86.75,84.00,84.31,3331600,31.50
2000-06-01,86.06,86.06,84.37,84.87,2034000,31.71
2000-05-31,86.12,87.31,85.75,85.75,2137000,32.04
2000-05-30,84.62,86.56,84.44,85.12,1573200,31.81
2000-05-26,85.19,86.37,84.00,84.00,1784600,31.39
2000-05-25,87.31,88.25,84.00,84.94,2512800,31.74
2000-05-24,85.00,88.75,85.00,88.19,3241000,32.95
2000-05-23,84.19,84.69,83.25,84.12,1528400,31.43
2000-05-22,84.75,85.37,83.37,84.19,2568600,31.46
2000-05-19,86.19,86.62,83.75,84.50,2749400,31.57
2000-05-18,88.19,88.62,87.00,87.06,1599600,32.53
2000-05-17,88.37,89.12,87.62,88.00,2193000,32.88
2000-05-16,86.19,91.31,85.56,90.06,4051400,33.44
2000-05-15,85.37,86.94,85.31,85.94,2635000,31.91
2000-05-12,85.25,86.00,84.50,84.87,1838400,31.51
2000-05-11,86.31,86.87,85.56,85.94,2347400,31.91
2000-05-10,86.25,86.50,84.81,85.94,1998400,31.91
2000-05-09,87.00,87.87,85.50,86.00,1949200,31.93
2000-05-08,87.75,87.75,85.50,87.31,1760000,32.41
2000-05-05,85.19,87.25,84.81,86.69,2376400,32.18
2000-05-04,86.19,87.69,84.75,85.44,2766200,31.72
2000-05-03,86.94,88.25,85.31,85.81,2445200,31.86
2000-05-02,86.00,87.56,85.62,86.94,2459200,32.28
2000-05-01,86.69,88.56,85.06,86.94,3476400,32.28
2000-04-28,87.44,87.56,86.00,86.62,2947000,32.16
2000-04-27,88.50,89.87,85.31,87.44,4835200,32.46
2000-04-26,93.50,93.50,87.37,88.94,6956600,33.02
2000-04-25,96.12,96.31,88.50,93.81,9044200,34.83
2000-04-24,91.25,97.62,91.25,97.37,3558200,36.15
2000-04-20,90.44,92.31,90.00,92.25,1983800,34.25
2000-04-19,89.62,91.87,89.12,90.44,1665200,33.58
2000-04-18,90.12,90.12,88.00,89.87,2419200,33.36
2000-04-17,89.19,90.56,88.06,89.87,2893600,33.36
2000-04-14,94.06,94.31,88.31,90.81,6141600,33.71
2000-04-13,94.62,96.37,91.75,94.75,4152200,35.18
2000-04-12,97.31,98.31,94.62,94.62,2454600,35.13
2000-04-11,92.75,97.06,92.75,95.44,2952200,35.43
2000-04-10,91.87,94.87,91.75,92.75,2110600,34.43
2000-04-07,93.62,95.12,91.62,91.62,2501200,34.01
2000-04-06,91.31,94.87,91.31,93.37,1756400,34.66
2000-04-05,92.87,94.81,91.06,91.12,2875800,33.83
2000-04-04,92.00,95.56,89.50,92.94,4841000,34.50
2000-04-03,89.37,92.37,89.25,91.87,2871400,34.11
2000-03-31,90.37,92.00,88.56,88.56,2459200,32.88
2000-03-30,88.06,91.75,87.62,89.00,3155800,33.04
2000-03-29,89.00,89.00,87.37,87.62,3280800,32.53
2000-03-28,88.00,90.56,87.62,88.87,2448000,32.99
2000-03-27,90.94,91.94,88.12,88.62,3254200,32.90
2000-03-24,90.00,93.25,89.69,90.87,5925000,33.74
2000-03-23,84.75,87.25,84.75,87.00,4972000,32.30
2000-03-22,89.00,89.37,85.00,86.00,4404800,31.93
2000-03-21,86.81,91.50,86.56,90.44,3827600,33.58
2000-03-20,85.94,87.81,85.37,87.00,2727600,32.30
2000-03-17,86.94,89.19,85.87,85.87,4068200,31.88
2000-03-16,84.75,89.25,83.94,88.06,4804800,32.69
2000-03-15,78.19,83.75,78.19,82.50,4240000,30.63
2000-03-14,79.19,80.00,78.56,79.12,3156600,29.37
2000-03-13,79.00,80.50,78.75,79.00,3787800,29.33
2000-03-10,80.62,82.69,80.37,81.50,5751600,30.26
2000-03-09,80.81,81.94,80.50,80.94,3258200,30.05
2000-03-08,82.87,84.25,81.00,82.56,4693200,30.65
